,id,nom,commune,isActive,latitude,longitude,cityRank,code_commune
1035,9737,Peu Ragot,"{'codeCommune': '17121', 'nom': 'La Couarde-sur-Mer', 'availableForSeniors': False}",True,46.1932235,-1.4320005,2.0,17121
1036,9738,La Maline,"{'codeCommune': '17121', 'nom': 'La Couarde-sur-Mer', 'availableForSeniors': False}",True,46.192116,-1.4274756,3.0,17121
1037,9734,La Passe,"{'codeCommune': '17121', 'nom': 'La Couarde-sur-Mer', 'availableForSeniors': False}",True,46.2049872,-1.4599044,4.0,17121
1038,9735,La Passe,"{'codeCommune': '17121', 'nom': 'La Couarde-sur-Mer', 'availableForSeniors': False}",True,46.2036609,-1.4594635,5.0,17121
1039,6375,Place de l'Eglise,"{'codeCommune': '17122', 'nom': 'Coulonges', 'availableForSeniors': False}",True,45.609542,-0.424047,1.0,17122
1040,6376,Rue des Ecoles,"{'codeCommune': '17122', 'nom': 'Coulonges', 'availableForSeniors': False}",True,45.609587,-0.424293,2.0,17122
1041,7593,RUE DE MARANS,"{'codeCommune': '17127', 'nom': 'Courçon', 'availableForSeniors': False}",True,46.246723,-0.815411,1.0,17127
1042,7591,RUE DE BENON,"{'codeCommune': '17127', 'nom': 'Courçon', 'availableForSeniors': False}",True,46.242638,-0.813237,2.0,17127
1043,7592,CABINET MEDICAL,"{'codeCommune': '17127', 'nom': 'Courçon', 'availableForSeniors': False}",True,46.24384,-0.807929,3.0,17127
1044,7594,ANGIRE,"{'codeCommune': '17127', 'nom': 'Courçon', 'availableForSeniors': False}",True,46.247885,-0.789694,4.0,17127
1045,5962,CHEZ BERNE,"{'codeCommune': '17128', 'nom': 'Courcoury', 'availableForSeniors': False}",True,45.698705,-0.542981,1.0,17128
1046,5964,CHEZ DESCHAMPS,"{'codeCommune': '17128', 'nom': 'Courcoury', 'availableForSeniors': False}",True,45.709483,-0.573338,2.0,17128
1047,5965,ECOLE,"{'codeCommune': '17128', 'nom': 'Courcoury', 'availableForSeniors': False}",True,45.7108238,-0.5776961,3.0,17128
1048,5966,CHEMIN DU PRINTEMPS,"{'codeCommune': '17128', 'nom': 'Courcoury', 'availableForSeniors': False}",True,45.7125613,-0.5804983,4.0,17128
1049,6377,Abri Bus,"{'codeCommune': '17129', 'nom': 'Courpignac', 'availableForSeniors': False}",True,45.327684,-0.486722,1.0,17129
1050,6378,Arrêt de bus,"{'codeCommune': '17129', 'nom': 'Courpignac', 'availableForSeniors': False}",True,45.327463,-0.486043,2.0,17129
1051,6379,Croix de Jean Vérat - abri bus,"{'codeCommune': '17130', 'nom': 'Coux', 'availableForSeniors': False}",True,45.31729,-0.41195,1.0,17130
1052,6382,Le Bourg,"{'codeCommune': '17130', 'nom': 'Coux', 'availableForSeniors': False}",True,45.31246,-0.4041,2.0,17130
1053,7595,BOULANGERIE,"{'codeCommune': '17132', 'nom': 'Cramchaban', 'availableForSeniors': False}",True,46.220216,-0.724696,1.0,17132
1054,5967,ROUTE ROMAINE,"{'codeCommune': '17147', 'nom': 'Écoyeux', 'availableForSeniors': False}",True,45.817734,-0.506251,1.0,17147
1055,6157,CHEZ MERVAUD,"{'codeCommune': '17147', 'nom': 'Écoyeux', 'availableForSeniors': False}",True,45.7994069,-0.5279841,2.0,17147
1056,6392,Place de la Mairie,"{'codeCommune': '17156', 'nom': 'Expiremont', 'availableForSeniors': False}",True,45.32417,-0.37163,1.0,17156
1057,7597,CRECHE MULTI-ACCUEIL,"{'codeCommune': '17158', 'nom': 'Ferrières', 'availableForSeniors': False}",True,46.22716,-0.869293,1.0,17158
1058,7596,MAIRIE,"{'codeCommune': '17158', 'nom': 'Ferrières', 'availableForSeniors': False}",True,46.227192,-0.864851,2.0,17158
1059,6393,Place de l'ecole,"{'codeCommune': '17159', 'nom': 'Fléac-sur-Seugne', 'availableForSeniors': False}",True,45.53316,-0.54058,1.0,17159
1060,9743,La Sauzaie,"{'codeCommune': '17161', 'nom': 'La Flotte', 'availableForSeniors': False}",True,46.185318,-1.3184868,1.0,17161
1061,9744,Bel Air,"{'codeCommune': '17161', 'nom': 'La Flotte', 'availableForSeniors': False}",True,46.1808778,-1.3322076,2.0,17161
1062,9745,Base nautique,"{'codeCommune': '17161', 'nom': 'La Flotte', 'availableForSeniors': False}",True,46.1908775,-1.3321661,3.0,17161
1063,9746,Croix Michaud,"{'codeCommune': '17161', 'nom': 'La Flotte', 'availableForSeniors': False}",True,46.1803467,-1.3240129,4.0,17161
1064,7213,Place du Dr Fleury,"{'codeCommune': '17163', 'nom': ""Fontaines-d'Ozillac"", 'availableForSeniors': False}",True,45.384146,-0.380312,1.0,17163
1065,6397,La Gare,"{'codeCommune': '17163', 'nom': ""Fontaines-d'Ozillac"", 'availableForSeniors': False}",True,45.388196,-0.383706,2.0,17163
1066,6396,La Petite Fontaine,"{'codeCommune': '17163', 'nom': ""Fontaines-d'Ozillac"", 'availableForSeniors': False}",True,45.387304,-0.383135,3.0,17163
1067,5969,JERUSALEM,"{'codeCommune': '17164', 'nom': 'Fontcouverte', 'availableForSeniors': False}",True,45.770696,-0.617638,1.0,17164
1068,5970,LORMONT BAS,"{'codeCommune': '17164', 'nom': 'Fontcouverte', 'availableForSeniors': False}",True,45.762014,-0.617525,2.0,17164
1069,5972,CHEZ BORET,"{'codeCommune': '17164', 'nom': 'Fontcouverte', 'availableForSeniors': False}",True,45.765652,-0.610385,3.0,17164
1070,5973,ROUTE DU BOURG,"{'codeCommune': '17164', 'nom': 'Fontcouverte', 'availableForSeniors': False}",True,45.765682,-0.583638,4.0,17164
1071,5974,LA PINSONNERIE,"{'codeCommune': '17164', 'nom': 'Fontcouverte', 'availableForSeniors': False}",True,45.762448,-0.586787,5.0,17164
1072,6196,LA PINSONNERIE,"{'codeCommune': '17164', 'nom': 'Fontcouverte', 'availableForSeniors': False}",True,45.764918,-0.584153,6.0,17164
1073,5976,CENTRE BOURG,"{'codeCommune': '17164', 'nom': 'Fontcouverte', 'availableForSeniors': False}",True,45.770322,-0.591325,7.0,17164
1074,6444,Points infos commune,"{'codeCommune': '17167', 'nom': 'Le Fouilloux', 'availableForSeniors': False}",True,45.190156,-0.125924,1.0,17167
1075,6445,Mairie,"{'codeCommune': '17167', 'nom': 'Le Fouilloux', 'availableForSeniors': False}",True,45.19036,-0.126049,2.0,17167
1076,6446,Grand Pineau,"{'codeCommune': '17167', 'nom': 'Le Fouilloux', 'availableForSeniors': False}",True,45.189402,-0.137093,3.0,17167
1077,6447,Grand Pineau,"{'codeCommune': '17167', 'nom': 'Le Fouilloux', 'availableForSeniors': False}",True,45.1895,-0.136911,4.0,17167
1078,6441,Mairie,"{'codeCommune': '17173', 'nom': 'La Genétouze', 'availableForSeniors': False}",True,45.219533,-0.027895,1.0,17173
1079,6443,Mairie,"{'codeCommune': '17173', 'nom': 'La Genétouze', 'availableForSeniors': False}",True,45.219571,-0.027772,2.0,17173
1080,6400,Place du Village,"{'codeCommune': '17175', 'nom': 'Germignac', 'availableForSeniors': False}",True,45.572206,-0.33827,1.0,17175
1081,6402,Ancienne forge,"{'codeCommune': '17178', 'nom': 'Givrezac', 'availableForSeniors': False}",True,45.544125,-0.628452,1.0,17178
1082,6403,Mairie,"{'codeCommune': '17178', 'nom': 'Givrezac', 'availableForSeniors': False}",True,45.54337,-0.629488,2.0,17178
1083,7282,Arrêt de bus,"{'codeCommune': '17178', 'nom': 'Givrezac', 'availableForSeniors': False}",True,45.543453,-0.628943,3.0,17178
1084,5982,COURPIGNAC,"{'codeCommune': '17179', 'nom': 'Les Gonds', 'availableForSeniors': False}",True,45.706632,-0.5955006,1.0,17179
1085,5983,PHARMACIE,"{'codeCommune': '17179', 'nom': 'Les Gonds', 'availableForSeniors': False}",True,45.7134003,-0.611966,2.0,17179
1086,5984,CENTRE BOURG,"{'codeCommune': '17179', 'nom': 'Les Gonds', 'availableForSeniors': False}",True,45.7153486,-0.6166472,3.0,17179
1087,5985,LES GILLARDEAUX,"{'codeCommune': '17179', 'nom': 'Les Gonds', 'availableForSeniors': False}",True,45.718727,-0.6288137,4.0,17179
1088,6060,FIEF DU ROY,"{'codeCommune': '17179', 'nom': 'Les Gonds', 'availableForSeniors': False}",True,45.713367,-0.6297126,5.0,17179
1089,6061,MOULIN DE DIET,"{'codeCommune': '17179', 'nom': 'Les Gonds', 'availableForSeniors': False}",True,45.7110223,-0.6195815,6.0,17179
1090,7598,ROUTE DE COURCON,"{'codeCommune': '17182', 'nom': 'La Grève-sur-Mignon', 'availableForSeniors': False}",True,46.249733,-0.766444,1.0,17182
1091,7602,ABRI BUS,"{'codeCommune': '17186', 'nom': ""Le Gué-d'Alleré"", 'availableForSeniors': False}",True,46.188732,-0.863027,1.0,17186
1092,6404,Square du Général De Gaulle,"{'codeCommune': '17187', 'nom': 'Guitinières', 'availableForSeniors': False}",True,45.441965,-0.510049,1.0,17187
1093,6405,Route de Jonzac,"{'codeCommune': '17187', 'nom': 'Guitinières', 'availableForSeniors': False}",True,45.441939,-0.510489,2.0,17187
1094,6406,Centre bourg,"{'codeCommune': '17192', 'nom': 'Jarnac-Champagne', 'availableForSeniors': False}",True,45.55792,-0.40187,1.0,17192
1095,6410,7 Terres de la Grave,"{'codeCommune': '17197', 'nom': 'Jonzac', 'availableForSeniors': False}",True,45.449423,-0.446352,1.0,17197
1096,6411,Rocade,"{'codeCommune': '17197', 'nom': 'Jonzac', 'availableForSeniors': False}",True,45.448368,-0.445753,2.0,17197
1097,6414,Arène carrelage,"{'codeCommune': '17197', 'nom': 'Jonzac', 'availableForSeniors': False}",True,45.435643,-0.450587,5.0,17197
1098,6415,D 699 sortie rond point,"{'codeCommune': '17197', 'nom': 'Jonzac', 'availableForSeniors': False}",True,45.43597,-0.451106,6.0,17197
1099,6416,Salle de Squash,"{'codeCommune': '17197', 'nom': 'Jonzac', 'availableForSeniors': False}",True,45.446745,-0.438487,7.0,17197
1100,6417,Parking MMA,"{'codeCommune': '17197', 'nom': 'Jonzac', 'availableForSeniors': False}",True,45.446306,-0.438739,8.0,17197
1101,6418,Parc Juliette Drouet,"{'codeCommune': '17197', 'nom': 'Jonzac', 'availableForSeniors': False}",True,45.442459,-0.437863,9.0,17197
1102,6419,19 Av. Gambetta,"{'codeCommune': '17197', 'nom': 'Jonzac', 'availableForSeniors': False}",True,45.442294,-0.437992,10.0,17197
1103,6420,Gare,"{'codeCommune': '17197', 'nom': 'Jonzac', 'availableForSeniors': False}",True,45.439715,-0.441974,11.0,17197
1104,6421,Gare,"{'codeCommune': '17197', 'nom': 'Jonzac', 'availableForSeniors': False}",True,45.439671,-0.441772,12.0,17197
1105,6422,Rocade face Lidl,"{'codeCommune': '17197', 'nom': 'Jonzac', 'availableForSeniors': False}",True,45.437324,-0.450686,13.0,17197
1106,6423,Collège L. Dussaigne,"{'codeCommune': '17197', 'nom': 'Jonzac', 'availableForSeniors': False}",True,45.437718,-0.433495,14.0,17197
1107,6424,3 rue Winston Churchill,"{'codeCommune': '17197', 'nom': 'Jonzac', 'availableForSeniors': False}",True,45.43966,-0.433209,15.0,17197
1108,6425,Base de loisirs,"{'codeCommune': '17197', 'nom': 'Jonzac', 'availableForSeniors': False}",True,45.434837,-0.429815,16.0,17197
1109,6426,Face EHPAD J. Moulin,"{'codeCommune': '17197', 'nom': 'Jonzac', 'availableForSeniors': False}",True,45.442509,-0.42591,17.0,17197
1110,6427,Av. J. Moulin / Rue du château d'eau,"{'codeCommune': '17197', 'nom': 'Jonzac', 'availableForSeniors': False}",True,45.444645,-0.426575,18.0,17197
1111,6428,Les Antilles de Jonzac,"{'codeCommune': '17197', 'nom': 'Jonzac', 'availableForSeniors': False}",True,45.439376,-0.424883,19.0,17197
1112,6429,11 Bd. René Gautret,"{'codeCommune': '17197', 'nom': 'Jonzac', 'availableForSeniors': False}",True,45.447769,-0.430049,20.0,17197
1113,6430,Chartier Fleurs,"{'codeCommune': '17197', 'nom': 'Jonzac', 'availableForSeniors': False}",True,45.447377,-0.429279,21.0,17197
1114,6431,Finances publiques,"{'codeCommune': '17197', 'nom': 'Jonzac', 'availableForSeniors': False}",True,45.448521,-0.428411,22.0,17197
1115,6432,Centre des congrès,"{'codeCommune': '17197', 'nom': 'Jonzac', 'availableForSeniors': False}",True,45.437305,-0.421167,23.0,17197
1116,6433,Centre des congrès,"{'codeCommune': '17197', 'nom': 'Jonzac', 'availableForSeniors': False}",True,45.437296,-0.420649,24.0,17197
1117,6434,Place,"{'codeCommune': '17199', 'nom': 'Jussas', 'availableForSeniors': False}",True,45.28323,-0.3445,1.0,17199
1118,7600,RUE DE L'AUNIS,"{'codeCommune': '17201', 'nom': 'La Laigne', 'availableForSeniors': False}",True,46.21533,-0.761179,1.0,17201
1119,6451,Abri bus - Le Bourg,"{'codeCommune': '17204', 'nom': 'Léoville', 'availableForSeniors': False}",True,45.377153,-0.337016,1.0,17204
1120,9797,Château d'eau,"{'codeCommune': '17207', 'nom': 'Loix', 'availableForSeniors': False}",True,46.2224662,-1.4418281,1.0,17207
1121,9799,La Cure Parking,"{'codeCommune': '17207', 'nom': 'Loix', 'availableForSeniors': False}",True,46.2241317,-1.4407003,2.0,17207
1122,9798,La Bernardière Parking,"{'codeCommune': '17207', 'nom': 'Loix', 'availableForSeniors': False}",True,46.2241391,-1.4325276,3.0,17207
1123,7603,RUE DE CURZAY,"{'codeCommune': '17208', 'nom': 'Longèves', 'availableForSeniors': False}",True,46.227264,-0.994426,1.0,17208
1124,6452,Le Pressoir,"{'codeCommune': '17209', 'nom': 'Lonzac', 'availableForSeniors': False}",True,45.594109,-0.396366,1.0,17209
1125,6454,Rue du chateau d'eau,"{'codeCommune': '17210', 'nom': 'Lorignac', 'availableForSeniors': False}",True,45.45742,-0.68986,1.0,17210
1126,6456,Place de la fontaine,"{'codeCommune': '17210', 'nom': 'Lorignac', 'availableForSeniors': False}",True,45.45575,-0.68894,3.0,17210
1127,6457,Le Bourg,"{'codeCommune': '17215', 'nom': 'Lussac', 'availableForSeniors': False}",True,45.470361,-0.477167,1.0,17215
1128,7604,ABRIBUS SAINT CHRISTOPHE,"{'codeCommune': '17218', 'nom': 'Marans', 'availableForSeniors': False}",True,46.305937,-0.991325,1.0,17218
1129,7575,KIOSQUE A PIZZA,"{'codeCommune': '17218', 'nom': 'Marans', 'availableForSeniors': False}",True,46.305107,-0.990428,2.0,17218
1130,7605,BOULODROME,"{'codeCommune': '17218', 'nom': 'Marans', 'availableForSeniors': False}",True,46.305355,-0.989148,3.0,17218
1131,6459,Chez Nicot,"{'codeCommune': '17220', 'nom': 'Marignac', 'availableForSeniors': False}",True,45.522939,-0.473292,1.0,17220
1132,6460,Abribus,"{'codeCommune': '17220', 'nom': 'Marignac', 'availableForSeniors': False}",True,45.52268,-0.47321,2.0,17220
1133,6461,Mazerolles,"{'codeCommune': '17227', 'nom': 'Mazerolles', 'availableForSeniors': False}",True,45.54831,-0.5821,,17227
1134,6462,Vallières,"{'codeCommune': '17227', 'nom': 'Mazerolles', 'availableForSeniors': False}",True,45.55428,-0.5885,,17227
1135,6463,Machennes,"{'codeCommune': '17227', 'nom': 'Mazerolles', 'availableForSeniors': False}",True,45.56613,-0.59728,,17227
1136,6464,Mairie,"{'codeCommune': '17229', 'nom': 'Mérignac', 'availableForSeniors': False}",True,45.322614,-0.297448,1.0,17229
1137,6465,Arrêt de bus,"{'codeCommune': '17229', 'nom': 'Mérignac', 'availableForSeniors': False}",True,45.322513,-0.29876,2.0,17229
1138,6467,Place de l'Eglise,"{'codeCommune': '17231', 'nom': 'Messac', 'availableForSeniors': False}",True,45.34669,-0.314392,1.0,17231
1139,6469,La clé des Champs,"{'codeCommune': '17233', 'nom': 'Meux', 'availableForSeniors': False}",True,45.442842,-0.349904,1.0,17233
1140,6272,Ecole,"{'codeCommune': '17233', 'nom': 'Meux', 'availableForSeniors': False}",True,45.442858,-0.352732,2.0,17233
1141,6471,Sortie de Petit Niort,"{'codeCommune': '17236', 'nom': 'Mirambeau', 'availableForSeniors': False}",True,45.364482,-0.568957,1.0,17236
1142,6472,Entrée de Petit Niort,"{'codeCommune': '17236', 'nom': 'Mirambeau', 'availableForSeniors': False}",True,45.364055,-0.568973,2.0,17236
1143,6473,Antenne téléphonique,"{'codeCommune': '17236', 'nom': 'Mirambeau', 'availableForSeniors': False}",True,45.371727,-0.573782,3.0,17236
1144,6474,Centre culturel,"{'codeCommune': '17236', 'nom': 'Mirambeau', 'availableForSeniors': False}",True,45.371456,-0.571554,4.0,17236
1145,6475,Place de l'Eglise,"{'codeCommune': '17236', 'nom': 'Mirambeau', 'availableForSeniors': False}",True,45.373211,-0.570763,5.0,17236
1146,6476,Parking,"{'codeCommune': '17236', 'nom': 'Mirambeau', 'availableForSeniors': False}",True,45.375016,-0.565077,6.0,17236
1147,6479,Motoculture Mirambeaulaise,"{'codeCommune': '17236', 'nom': 'Mirambeau', 'availableForSeniors': False}",True,45.380738,-0.568605,7.0,17236
1148,6480,Mission Locale,"{'codeCommune': '17236', 'nom': 'Mirambeau', 'availableForSeniors': False}",True,45.378575,-0.568915,8.0,17236
1149,6481,Route de Mirambeau,"{'codeCommune': '17240', 'nom': 'Montendre', 'availableForSeniors': False}",True,45.2912,-0.41338,1.0,17240
1150,6494,Route de Jonzac,"{'codeCommune': '17240', 'nom': 'Montendre', 'availableForSeniors': False}",True,45.29115,-0.41196,2.0,17240
1151,6482,Station de Lavage,"{'codeCommune': '17240', 'nom': 'Montendre', 'availableForSeniors': False}",True,45.290215,-0.411081,3.0,17240
1152,6492,Place du champ de foire aux boeufs,"{'codeCommune': '17240', 'nom': 'Montendre', 'availableForSeniors': False}",True,45.28269,-0.40978,5.0,17240
1153,6490,Gymnase,"{'codeCommune': '17240', 'nom': 'Montendre', 'availableForSeniors': False}",True,45.285365,-0.398737,6.0,17240
1154,6488,Bar Fatima,"{'codeCommune': '17240', 'nom': 'Montendre', 'availableForSeniors': False}",True,45.282723,-0.399038,7.0,17240
1155,6489,Avenue de Sulz Am Neckar,"{'codeCommune': '17240', 'nom': 'Montendre', 'availableForSeniors': False}",True,45.28168,-0.39558,8.0,17240
1156,6498,Rock School,"{'codeCommune': '17240', 'nom': 'Montendre', 'availableForSeniors': False}",True,45.267434,-0.400786,9.0,17240
1157,6497,Village Vacances Camping,"{'codeCommune': '17240', 'nom': 'Montendre', 'availableForSeniors': False}",True,45.2677,-0.40102,10.0,17240
1158,7109,Lignères - Chardes,"{'codeCommune': '17240', 'nom': 'Montendre', 'availableForSeniors': False}",True,45.299525,-0.397536,11.0,17240
1159,6495,Kiosque - Chardes,"{'codeCommune': '17240', 'nom': 'Montendre', 'availableForSeniors': False}",True,45.30308,-0.38979,12.0,17240
1160,7107,Clos de la Mauve - Chardes,"{'codeCommune': '17240', 'nom': 'Montendre', 'availableForSeniors': False}",True,45.303976,-0.391721,13.0,17240
1161,7108,Pavillon - Chardes,"{'codeCommune': '17240', 'nom': 'Montendre', 'availableForSeniors': False}",True,45.302387,-0.38224,14.0,17240
1162,6496,Vallet,"{'codeCommune': '17240', 'nom': 'Montendre', 'availableForSeniors': False}",True,45.29856,-0.36041,15.0,17240
1163,6499,Ancienne distillerie,"{'codeCommune': '17241', 'nom': 'Montguyon', 'availableForSeniors': False}",True,45.212633,-0.183302,1.0,17241
1164,6500,Ancienne coopérative,"{'codeCommune': '17241', 'nom': 'Montguyon', 'availableForSeniors': False}",True,45.212868,-0.18312,2.0,17241
1165,6501,Vassiac,"{'codeCommune': '17241', 'nom': 'Montguyon', 'availableForSeniors': False}",True,45.217977,-0.185866,3.0,17241
1166,6502,Champ de Foire,"{'codeCommune': '17241', 'nom': 'Montguyon', 'availableForSeniors': False}",True,45.216767,-0.186671,4.0,17241
1167,6503,Millet,"{'codeCommune': '17241', 'nom': 'Montguyon', 'availableForSeniors': False}",True,45.192699,-0.178399,5.0,17241
1168,6505,Place de la Victoire,"{'codeCommune': '17243', 'nom': 'Montlieu-la-Garde', 'availableForSeniors': False}",True,45.245084,-0.256716,1.0,17243
1169,7284,Face au 3 Avenue de la République,"{'codeCommune': '17243', 'nom': 'Montlieu-la-Garde', 'availableForSeniors': False}",True,45.247403,-0.254132,2.0,17243
1170,6507,Place du commerce,"{'codeCommune': '17243', 'nom': 'Montlieu-la-Garde', 'availableForSeniors': False}",True,45.244947,-0.257043,3.0,17243
1171,6508,Rue des trois Fontaines,"{'codeCommune': '17243', 'nom': 'Montlieu-la-Garde', 'availableForSeniors': False}",True,45.244194,-0.25454,4.0,17243
1172,6513,Arrêt de bus,"{'codeCommune': '17243', 'nom': 'Montlieu-la-Garde', 'availableForSeniors': False}",True,45.241042,-0.268425,6.0,17243
1173,6514,Place de la Mairie,"{'codeCommune': '17249', 'nom': 'Mortiers', 'availableForSeniors': False}",True,45.402443,-0.321286,1.0,17249
1174,6517,Parking salle des fêtes,"{'codeCommune': '17250', 'nom': 'Mosnac', 'availableForSeniors': False}",True,45.50261,-0.52362,1.0,17250
1175,6519,La Locomotive,"{'codeCommune': '17250', 'nom': 'Mosnac', 'availableForSeniors': False}",True,45.50616,-0.52614,3.0,17250
1176,6520,La Pitchouli,"{'codeCommune': '17250', 'nom': 'Mosnac', 'availableForSeniors': False}",True,45.50592,-0.52595,4.0,17250
1177,6521,Place de l'Eglise,"{'codeCommune': '17258', 'nom': 'Neuillac', 'availableForSeniors': False}",True,45.518271,-0.398362,1.0,17258
1178,7103,Ecole,"{'codeCommune': '17258', 'nom': 'Neuillac', 'availableForSeniors': False}",True,45.510888,-0.399585,2.0,17258
1179,7104,Face école,"{'codeCommune': '17258', 'nom': 'Neuillac', 'availableForSeniors': False}",True,45.510821,-0.40011,3.0,17258
1180,6523,Place de l'Eglise,"{'codeCommune': '17259', 'nom': 'Neulles', 'availableForSeniors': False}",True,45.50924,-0.4292,1.0,17259
1181,6525,Pouce Mont,"{'codeCommune': '17260', 'nom': 'Neuvicq', 'availableForSeniors': False}",True,45.243942,-0.184806,1.0,17260
1182,6526,Pouce Mart,"{'codeCommune': '17260', 'nom': 'Neuvicq', 'availableForSeniors': False}",True,45.243831,-0.184602,2.0,17260
1183,6527,Pouce Vert,"{'codeCommune': '17260', 'nom': 'Neuvicq', 'availableForSeniors': False}",True,45.246936,-0.175882,3.0,17260
1184,6528,Pouce Renard,"{'codeCommune': '17260', 'nom': 'Neuvicq', 'availableForSeniors': False}",True,45.247016,-0.175656,4.0,17260
1185,6529,Abri Bus,"{'codeCommune': '17263', 'nom': 'Nieul-le-Virouil', 'availableForSeniors': False}",True,45.407699,-0.528214,1.0,17263
1186,7606,GENDARMERIE,"{'codeCommune': '17267', 'nom': ""Nuaillé-d'Aunis"", 'availableForSeniors': False}",True,46.225938,-0.928212,1.0,17267
1187,6530,Abri Bus,"{'codeCommune': '17269', 'nom': 'Orignolles', 'availableForSeniors': False}",True,45.23145,-0.232735,1.0,17269
1188,6531,Parking du Cimetière,"{'codeCommune': '17269', 'nom': 'Orignolles', 'availableForSeniors': False}",True,45.232485,-0.238727,2.0,17269
1189,6532,RD 730,"{'codeCommune': '17269', 'nom': 'Orignolles', 'availableForSeniors': False}",True,45.232296,-0.236362,3.0,17269
1190,6536,Ozillac 1 et 2,"{'codeCommune': '17270', 'nom': 'Ozillac', 'availableForSeniors': False}",True,45.393581,-0.391006,1.0,17270
1191,6534,Ozillac 3,"{'codeCommune': '17270', 'nom': 'Ozillac', 'availableForSeniors': False}",True,45.393171,-0.395659,2.0,17270
1192,6533,Ozillac 4,"{'codeCommune': '17270', 'nom': 'Ozillac', 'availableForSeniors': False}",True,45.39328,-0.39565,3.0,17270
1193,6535,Ozillac 5,"{'codeCommune': '17270', 'nom': 'Ozillac', 'availableForSeniors': False}",True,45.392754,-0.395036,4.0,17270
1194,7423,Ozillac 6,"{'codeCommune': '17270', 'nom': 'Ozillac', 'availableForSeniors': False}",True,45.392147,-0.394653,5.0,17270
1195,5989,CENTRE BOURG,"{'codeCommune': '17275', 'nom': 'Pessines', 'availableForSeniors': False}",True,45.730588,-0.71851,1.0,17275
1196,6159,LES GRANDS,"{'codeCommune': '17275', 'nom': 'Pessines', 'availableForSeniors': False}",True,45.7240152,-0.7037492,2.0,17275
1197,6448,Eglise,"{'codeCommune': '17276', 'nom': 'Le Pin', 'availableForSeniors': False}",True,45.311506,-0.290165,,17276
1198,6449,Eglise,"{'codeCommune': '17276', 'nom': 'Le Pin', 'availableForSeniors': False}",True,45.311582,-0.290038,,17276
1199,6540,Place de l'église,"{'codeCommune': '17279', 'nom': 'Plassac', 'availableForSeniors': False}",True,45.46679,-0.56823,1.0,17279
1200,6541,Boulangerie,"{'codeCommune': '17279', 'nom': 'Plassac', 'availableForSeniors': False}",True,45.46725,-0.56855,2.0,17279
1201,6542,Fombelle,"{'codeCommune': '17279', 'nom': 'Plassac', 'availableForSeniors': False}",True,45.46044,-0.54644,3.0,17279
1202,6545,Salle des fêtes,"{'codeCommune': '17281', 'nom': 'Polignac', 'availableForSeniors': False}",True,45.283059,-0.310391,1.0,17281
1203,6548,Mairie,"{'codeCommune': '17282', 'nom': 'Pommiers-Moulons', 'availableForSeniors': False}",True,45.32463,-0.35242,1.0,17282
1204,6549,Route d'Archiac,"{'codeCommune': '17283', 'nom': 'Pons', 'availableForSeniors': False}",True,45.58012,-0.53641,1.0,17283
1205,6550,Stade,"{'codeCommune': '17283', 'nom': 'Pons', 'availableForSeniors': False}",True,45.57661,-0.53479,2.0,17283
1206,6553,Place G. GAUDIN,"{'codeCommune': '17283', 'nom': 'Pons', 'availableForSeniors': False}",True,45.57998,-0.53988,3.0,17283
1207,6555,Saintonge peinture,"{'codeCommune': '17283', 'nom': 'Pons', 'availableForSeniors': False}",True,45.58592,-0.54629,4.0,17283
1208,6556,Centre de tri,"{'codeCommune': '17283', 'nom': 'Pons', 'availableForSeniors': False}",True,45.58475,-0.54579,5.0,17283
1209,6557,Rue des éparades,"{'codeCommune': '17283', 'nom': 'Pons', 'availableForSeniors': False}",True,45.58096,-0.54533,6.0,17283
1210,6558,Place de l'Europe,"{'codeCommune': '17283', 'nom': 'Pons', 'availableForSeniors': False}",True,45.58077,-0.55288,7.0,17283
1211,6563,Place St Vivien,"{'codeCommune': '17283', 'nom': 'Pons', 'availableForSeniors': False}",True,45.572852,-0.548844,8.0,17283
1212,6569,Les Roches,"{'codeCommune': '17283', 'nom': 'Pons', 'availableForSeniors': False}",True,45.565366,-0.541077,9.0,17283
1213,7523,Goutrolles,"{'codeCommune': '17283', 'nom': 'Pons', 'availableForSeniors': False}",True,45.558628,-0.551289,10.0,17283
1214,7526,Cimetière St Vivien,"{'codeCommune': '17283', 'nom': 'Pons', 'availableForSeniors': False}",True,45.567301,-0.552514,11.0,17283
1215,7525,Les Chauveaux,"{'codeCommune': '17283', 'nom': 'Pons', 'availableForSeniors': False}",True,45.575915,-0.576351,12.0,17283
1216,7524,Les Chartiers,"{'codeCommune': '17283', 'nom': 'Pons', 'availableForSeniors': False}",True,45.600326,-0.542577,13.0,17283
1217,6564,Les Chevaliers,"{'codeCommune': '17283', 'nom': 'Pons', 'availableForSeniors': False}",True,45.60571,-0.56747,14.0,17283
1218,9800,La Rivière,"{'codeCommune': '17286', 'nom': 'Les Portes-en-Ré', 'availableForSeniors': False}",True,46.2475265,-1.5163466,1.0,17286
1219,9843,Les Treilles,"{'codeCommune': '17286', 'nom': 'Les Portes-en-Ré', 'availableForSeniors': False}",True,46.2482406,-1.5033187,2.0,17286
1220,9801,Les Châtaigniers,"{'codeCommune': '17286', 'nom': 'Les Portes-en-Ré', 'availableForSeniors': False}",True,46.2467651,-1.500708,3.0,17286
1221,9802,Cimetière,"{'codeCommune': '17286', 'nom': 'Les Portes-en-Ré', 'availableForSeniors': False}",True,46.2514401,-1.5003228,4.0,17286
